{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
{ 0.2, 0.62099, 0.17901, 0,  }
